,id,label,timeset,type,image,lfr,listed,friends,shape,file,followers,user_id,ffr,statuses,latitude,longitude,country,city
3460,666,regoulding,,followers,/home/usnish/twitter_ypcdn/img/17960476.png,0.7742,12,201,triangle-down,ncdaction.dat,155,17960476,0.7711,247,49.2827,-123.1207,Canada,Vancouver
3462,247,helenwalls,,followers,/home/usnish/twitter_ypcdn/img/53647997.jpg,0.6,21,371,triangle-down,ncdaction.dat,350,53647997,0.9434,1320,51.5074,-0.1278,United Kingdom,London
3463,1770,Aryanto11ANTO,,followers,/home/usnish/twitter_ypcdn/img/2314096922.jpg,0.049,2,1905,triangle-down,ncdaction.dat,408,2314096922,0.2142,100,-0.9003,119.878,Indonesia,Palu
3465,2213,mikakosinska,,followers,/home/usnish/twitter_ypcdn/img/42935670.jpg,0.4466,185,3861,triangle-up,ncdaction.dat,4142,42935670,1.0728,20060,55.6761,12.5683,Denmark,Copenhagen
3468,4267,Paras21K,,followers,/home/usnish/twitter_ypcdn/img/1272530875.png,0.184,3,964,triangle-down,ncdaction.dat,163,1272530875,0.1691,1025,28.3949,84.124,Nepal,
3469,3938,PHagenda,,followers,/home/usnish/twitter_ypcdn/img/4713657312.jpg,0.3902,16,397,triangle-up,ncdaction.dat,410,4713657312,1.0327,628,-25.2744,133.7751,Australia,
3472,3951,yaelbarzeev,,followers,/home/usnish/twitter_ypcdn/img/280172745.jpg,0.3371,15,1004,triangle-down,ncdaction.dat,445,280172745,0.4432,1514,-32.8928,151.7042,Australia,Callaghan
3473,632,rebeccakohler,,followers,/home/usnish/twitter_ypcdn/img/20708272.jpg,0.344,100,2314,triangle-up,ncdaction.dat,2907,20708272,1.2563,1056,35.9132,-79.0558,United States,Chapel Hill
3475,1228,socialdiabetes,,followers,/home/usnish/twitter_ypcdn/img/284062715.png,0.3461,189,1708,triangle-up,ncdaction.dat,5461,284062715,3.1973,5047,41.3851,2.1734,Spain,Barcelona
3476,4186,WASHSALT,,followers,/home/usnish/twitter_ypcdn/img/704974907587883008.jpg,0.2292,8,299,triangle-up,ncdaction.dat,349,704974907587883008,1.1672,479,35.9813,-115.098,United States,Henderson
3477,1675,brownprofesa,,followers,/home/usnish/twitter_ypcdn/img/2501837142.png,0.0,0,317,triangle-down,ncdaction.dat,29,2501837142,0.0915,1,-26.2485,27.854,South Africa,Soweto
