id,label,timeset,type,image,lfr,listed,friends,shape,file,followers,user_id,ffr,statuses,indegree,outdegree,degree
2109,thecherryshare,,followers,/home/usnish/twitter_ypcdn/img/609210869.jpg,0.0245,18,1724,triangle-up,ncdaction.dat,7347,609210869,4.2616,9009,0,6,6
3004,SonnyTran01,,followers,/home/usnish/twitter_ypcdn/img/719535093895847937.jpg,0.0,0,44,triangle-down,ncdaction.dat,3,719535093895847937,0.0682,1,0,0,0
2035,MitoMedical,,followers,/home/usnish/twitter_ypcdn/img/2792073371.jpg,0.1235,1,511,triangle-down,ncdaction.dat,81,2792073371,0.1585,38,2,22,24
535,GynOncforUICC,,followers,/home/usnish/twitter_ypcdn/img/891315506.png,0.1768,9,1175,triangle-down,ncdaction.dat,509,891315506,0.4332,298,17,52,69
57,cacecar,,followers,/home/usnish/twitter_ypcdn/img/114780476.jpg,1.1896,133,1327,triangle-down,ncdaction.dat,1118,114780476,0.8425,13467,181,241,422
2276,viveycuidate,,followers,/home/usnish/twitter_ypcdn/img/2866166661.jpg,0.0,0,532,triangle-down,ncdaction.dat,114,2866166661,0.2143,147,0,5,5
2479,AdriLudick,,followers,/home/usnish/twitter_ypcdn/img/327197906.jpg,0.0,0,43,triangle-down,ncdaction.dat,29,327197906,0.6744,25,1,6,7
344,ICMHD,,followers,/home/usnish/twitter_ypcdn/img/175030481.jpg,0.3782,9,249,triangle-down,ncdaction.dat,238,175030481,0.9558,282,41,27,68
2254,KaylaRHansen,,followers,/home/usnish/twitter_ypcdn/img/110284587.jpg,0.4712,9,625,triangle-down,ncdaction.dat,191,110284587,0.3056,958,16,40,56
3794,sedakaraca_,,followers,/home/usnish/twitter_ypcdn/img/301506198.jpg,0.0777,3,854,triangle-down,ncdaction.dat,386,301506198,0.452,2548,6,43,49
3811,Terrilox,,followers,/home/usnish/twitter_ypcdn/img/196889041.jpg,0.1626,12,917,triangle-down,ncdaction.dat,738,196889041,0.8048,693,9,10,19
1833,shwen,,followers,/home/usnish/twitter_ypcdn/img/7439302.jpg,0.9513,1015,4946,triangle-up,ncdaction.dat,10670,7439302,2.1573,23655,48,25,73
2789,GeorgeCamillus4,,followers,/home/usnish/twitter_ypcdn/img/4813472913.jpg,0.0,0,114,triangle-down,ncdaction.dat,23,4813472913,0.2018,2,6,11,17
2326,NfF8lzOUMxBiSS1,,followers,/home/usnish/twitter_ypcdn/img/3185281363.png,0.0,0,40,triangle-down,ncdaction.dat,5,3185281363,0.125,0,0,0,0
3658,CRCMatildehidal,,followers,/home/usnish/twitter_ypcdn/img/766421150.jpg,0.1196,11,1691,triangle-down,ncdaction.dat,920,766421150,0.5441,4865,0,24,24
2124,anarojasmatiz,,followers,/home/usnish/twitter_ypcdn/img/35482475.jpg,0.6746,51,1976,triangle-down,ncdaction.dat,756,35482475,0.3826,4783,2,7,9
160,aishalton,,followers,/home/usnish/twitter_ypcdn/img/32254474.jpg,0.7312,34,742,triangle-down,ncdaction.dat,465,32254474,0.6267,15162,17,33,50
1235,DietStudy,,followers,/home/usnish/twitter_ypcdn/img/1135788630.jpg,0.3153,7,688,triangle-down,ncdaction.dat,222,1135788630,0.3227,237,9,20,29
4050,Dr_Conny,,followers,/home/usnish/twitter_ypcdn/img/391279140.jpg,0.1205,1,584,triangle-down,ncdaction.dat,83,391279140,0.1421,375,1,20,21
1840,OliviaFerretti,,followers,/home/usnish/twitter_ypcdn/img/421493910.jpg,0.108,5,1063,triangle-down,ncdaction.dat,463,421493910,0.4356,3191,0,10,10
1510,ericlwan,,followers,/home/usnish/twitter_ypcdn/img/2387481624.jpg,1.7658,95,1236,triangle-down,ncdaction.dat,538,2387481624,0.4353,3405,19,46,65
3515,GatimuMaina,,followers,/home/usnish/twitter_ypcdn/img/555188265.jpg,0.6144,29,536,triangle-down,ncdaction.dat,472,555188265,0.8806,1656,16,70,86
4229,EducarConsumo,,followers,/home/usnish/twitter_ypcdn/img/61777453.jpg,0.1853,23,955,triangle-up,ncdaction.dat,1241,61777453,1.2995,7205,35,39,74
38,Dialogue4Health,,followers,/home/usnish/twitter_ypcdn/img/45972358.png,0.385,110,1697,triangle-up,ncdaction.dat,2857,45972358,1.6836,4595,87,52,139
384,Topus007,,followers,/home/usnish/twitter_ypcdn/img/34451019.jpg,0.3754,39,1987,triangle-down,ncdaction.dat,1039,34451019,0.5229,51381,0,1,1
2120,Aisha_Shtaiwi,,followers,/home/usnish/twitter_ypcdn/img/457735893.jpg,0.2105,10,1847,triangle-down,ncdaction.dat,475,457735893,0.2572,559,13,61,74
2975,cindo6501,,followers,/home/usnish/twitter_ypcdn/img/145874742.jpg,0.0943,3,1644,triangle-down,ncdaction.dat,318,145874742,0.1934,275,0,4,4
319,NBillo,,followers,/home/usnish/twitter_ypcdn/img/353109626.jpg,0.2548,4,247,triangle-down,ncdaction.dat,157,353109626,0.6356,40,35,44,79
4077,EndDiabetesCA,,followers,/home/usnish/twitter_ypcdn/img/822121067439386625.jpg,0.0451,5,2508,triangle-down,ncdaction.dat,1109,822121067439386625,0.4422,400,11,16,27
4113,EWestaway,,followers,/home/usnish/twitter_ypcdn/img/584859744.jpg,0.1654,22,4996,triangle-down,ncdaction.dat,1330,584859744,0.2662,6152,20,95,115
1891,johnwood121,,followers,/home/usnish/twitter_ypcdn/img/2779174783.png,0.0,0,478,triangle-down,ncdaction.dat,17,2779174783,0.0356,0,0,0,0
1818,calebferg,,followers,/home/usnish/twitter_ypcdn/img/152449262.jpg,0.39,142,3656,triangle-down,ncdaction.dat,3641,152449262,0.9959,10771,56,81,137
3212,stillmeapparel,,followers,/home/usnish/twitter_ypcdn/img/741198150237618176.jpg,0.1695,1,921,triangle-down,ncdaction.dat,59,741198150237618176,0.0641,30,1,16,17
2321,MI_Hospital,,followers,/home/usnish/twitter_ypcdn/img/3147396616.jpg,0.3061,9,1924,triangle-down,ncdaction.dat,294,3147396616,0.1528,555,5,73,78
997,LaurenS_Watkins,,followers,/home/usnish/twitter_ypcdn/img/175011927.jpg,0.3793,11,661,triangle-down,ncdaction.dat,290,175011927,0.4387,1160,21,64,85
2207,karinhohman,,followers,/home/usnish/twitter_ypcdn/img/14775452.jpg,0.458,6,202,triangle-down,ncdaction.dat,131,14775452,0.6485,157,9,19,28
3586,fiobaby2,,followers,/home/usnish/twitter_ypcdn/img/218269593.jpg,0.0988,5,727,triangle-down,ncdaction.dat,506,218269593,0.696,167,10,42,52
1278,tomhirdUK,,followers,/home/usnish/twitter_ypcdn/img/1327901012.jpg,0.566,6,367,triangle-down,ncdaction.dat,106,1327901012,0.2888,298,13,42,55
2467,naty15romero,,followers,/home/usnish/twitter_ypcdn/img/1158711500.png,0.0,0,109,triangle-down,ncdaction.dat,86,1158711500,0.789,216,1,13,14
2374,Fatihaterki,,followers,/home/usnish/twitter_ypcdn/img/1904058523.jpg,0.3167,7,413,triangle-down,ncdaction.dat,221,1904058523,0.5351,259,13,30,43
430,trenightingale,,followers,/home/usnish/twitter_ypcdn/img/54933389.jpg,0.497,66,2022,triangle-down,ncdaction.dat,1328,54933389,0.6568,2848,9,14,23
4082,KavKula,,followers,/home/usnish/twitter_ypcdn/img/787271528.jpg,0.0,0,276,triangle-down,ncdaction.dat,83,787271528,0.3007,1,8,28,36
2241,AMSAGHC,,followers,/home/usnish/twitter_ypcdn/img/2782142899.png,0.2545,7,536,triangle-down,ncdaction.dat,275,2782142899,0.5131,87,38,90,128
2325,LanaSMeiqari,,followers,/home/usnish/twitter_ypcdn/img/275508911.jpg,0.5584,11,847,triangle-down,ncdaction.dat,197,275508911,0.2326,1425,16,72,88
18,ArogyaWorld,,followers,/home/usnish/twitter_ypcdn/img/234453616.jpg,0.6492,109,1263,triangle-up,ncdaction.dat,1679,234453616,1.3294,5596,465,245,710
833,diromiza,,followers,/home/usnish/twitter_ypcdn/img/130366161.jpg,0.0,0,340,triangle-down,ncdaction.dat,54,130366161,0.1588,596,0,6,6
90,FutureForAll,,followers,/home/usnish/twitter_ypcdn/img/65351759.png,0.4571,115,1530,triangle-up,ncdaction.dat,2516,65351759,1.6444,1720,13,11,24
3037,maxmilabones,,followers,/home/usnish/twitter_ypcdn/img/724873501476265985.jpg,0.2273,1,94,triangle-down,ncdaction.dat,44,724873501476265985,0.4681,92,0,4,4
234,GlobeMed_DU,,followers,/home/usnish/twitter_ypcdn/img/372421023.jpg,0.2344,3,102,triangle-up,ncdaction.dat,128,372421023,1.2549,77,11,14,25
2882,MsSarahFlower,,followers,/home/usnish/twitter_ypcdn/img/52025639.jpg,0.1525,173,9095,triangle-up,ncdaction.dat,11342,52025639,1.2471,7073,14,62,76
3735,_Yeshna,,followers,/home/usnish/twitter_ypcdn/img/1057696514.png,0.2839,32,1637,triangle-down,ncdaction.dat,1127,1057696514,0.6885,5232,0,8,8
3149,BOOVARAGAVANC2,,followers,/home/usnish/twitter_ypcdn/img/713443444530683904.jpg,0.0,0,609,triangle-down,ncdaction.dat,91,713443444530683904,0.1494,2,1,6,7
1312,karenchang199,,followers,/home/usnish/twitter_ypcdn/img/2229439486.jpg,0.0,0,204,triangle-down,ncdaction.dat,8,2229439486,0.0392,2,0,9,9
1849,ashleylschram,,followers,/home/usnish/twitter_ypcdn/img/1101277801.jpg,0.4082,4,76,triangle-up,ncdaction.dat,98,1101277801,1.2895,187,14,13,27
4233,NCDsPolAnalysis,,followers,/home/usnish/twitter_ypcdn/img/884717515846373377.jpg,0.0,0,99,triangle-down,ncdaction.dat,55,884717515846373377,0.5556,62,24,26,50
3964,WorldDiabetesF,,followers,/home/usnish/twitter_ypcdn/img/58763912.png,0.2874,59,756,triangle-up,ncdaction.dat,2053,58763912,2.7156,1042,113,60,173
483,kittyjenner,,followers,/home/usnish/twitter_ypcdn/img/18669829.jpg,0.2143,9,1127,triangle-down,ncdaction.dat,420,18669829,0.3727,2189,26,51,77
1831,AlexDaama,,followers,/home/usnish/twitter_ypcdn/img/2682393247.png,0.0,0,60,triangle-down,ncdaction.dat,6,2682393247,0.1,0,2,10,12
3306,WGHA,,followers,/home/usnish/twitter_ypcdn/img/17051310.jpg,0.5771,140,1342,triangle-up,ncdaction.dat,2426,17051310,1.8077,3968,143,86,229
2583,bondngo,,followers,/home/usnish/twitter_ypcdn/img/182338237.jpg,0.2987,407,3333,triangle-up,ncdaction.dat,13624,182338237,4.0876,13716,99,32,131
604,MarciaGrandO,,followers,/home/usnish/twitter_ypcdn/img/58168115.jpg,0.2985,12,1113,triangle-down,ncdaction.dat,402,58168115,0.3612,1158,5,25,30
469,the2x2project,,followers,/home/usnish/twitter_ypcdn/img/615265862.png,0.4814,111,2039,triangle-up,ncdaction.dat,2306,615265862,1.1309,5733,87,104,191
2064,HPSProgram,,followers,/home/usnish/twitter_ypcdn/img/2677890660.jpg,0.257,22,1930,triangle-down,ncdaction.dat,856,2677890660,0.4435,943,6,19,25
3197,ESSA_NEWS,,followers,/home/usnish/twitter_ypcdn/img/322317823.jpg,0.136,60,4405,triangle-up,ncdaction.dat,4412,322317823,1.0016,3394,44,74,118
2678,hawthepul,,followers,/home/usnish/twitter_ypcdn/img/3185791627.jpg,0.5882,3,603,triangle-down,ncdaction.dat,51,3185791627,0.0846,2515,1,3,4
1308,csousapontes,,followers,/home/usnish/twitter_ypcdn/img/1434218700.jpg,1.1172,41,1067,triangle-down,ncdaction.dat,367,1434218700,0.344,3479,45,107,152
2032,cnoble12go,,followers,/home/usnish/twitter_ypcdn/img/1477956246.jpg,0.3261,6,424,triangle-down,ncdaction.dat,184,1477956246,0.434,471,56,105,161
3865,NeoTapela,,followers,/home/usnish/twitter_ypcdn/img/2761703978.jpg,0.1212,4,714,triangle-down,ncdaction.dat,330,2761703978,0.4622,296,52,105,157
4299,cgomezdonoso,,followers,/home/usnish/twitter_ypcdn/img/315121523.jpg,0.0709,1,283,triangle-down,ncdaction.dat,141,315121523,0.4982,156,2,13,15
944,victoriasmith89,,followers,/home/usnish/twitter_ypcdn/img/243116600.jpg,0.3659,24,1225,triangle-down,ncdaction.dat,656,243116600,0.5355,2763,71,141,212
980,nandcgrills,,followers,/home/usnish/twitter_ypcdn/img/152188496.jpg,0.3571,9,188,triangle-up,ncdaction.dat,252,152188496,1.3404,155,38,30,68
2826,tutlessge,,followers,/home/usnish/twitter_ypcdn/img/3181440164.jpg,0.7937,5,514,triangle-down,ncdaction.dat,63,3181440164,0.1226,2454,0,3,3
529,CIIPEC,,followers,/home/usnish/twitter_ypcdn/img/729988717.jpg,0.0,0,25,triangle-up,ncdaction.dat,45,729988717,1.8,84,0,8,8
2496,RVBHaiti,,followers,/home/usnish/twitter_ypcdn/img/124030765.jpg,0.1985,8,645,triangle-down,ncdaction.dat,403,124030765,0.6248,678,11,26,37
1509,bencamp10,,followers,/home/usnish/twitter_ypcdn/img/284394741.jpg,0.4294,7,579,triangle-down,ncdaction.dat,163,284394741,0.2815,515,18,51,69
4040,nefrorantes,,followers,/home/usnish/twitter_ypcdn/img/130653856.jpg,0.251,36,1613,triangle-down,ncdaction.dat,1434,130653856,0.889,9229,13,23,36
2512,Shahhddxx,,followers,/home/usnish/twitter_ypcdn/img/3399032427.jpg,0.0,0,2661,triangle-down,ncdaction.dat,695,3399032427,0.2612,107,0,15,15
237,janicenlloyd,,followers,/home/usnish/twitter_ypcdn/img/50460882.jpg,0.5383,97,1444,triangle-up,ncdaction.dat,1802,50460882,1.2479,2045,4,9,13
3824,carlymariehay,,followers,/home/usnish/twitter_ypcdn/img/724699799828742144.jpg,0.2222,1,147,triangle-down,ncdaction.dat,45,724699799828742144,0.3061,91,3,8,11
3612,armayones,,followers,/home/usnish/twitter_ypcdn/img/53679759.jpg,1.6431,383,2485,triangle-down,ncdaction.dat,2331,53679759,0.938,10103,10,25,35
1635,YADAVI2014,,followers,/home/usnish/twitter_ypcdn/img/2414021054.jpg,0.1347,4,1619,triangle-down,ncdaction.dat,297,2414021054,0.1834,205,2,21,23
1450,dr_cscott,,followers,/home/usnish/twitter_ypcdn/img/596426854.jpg,0.5442,8,257,triangle-down,ncdaction.dat,147,596426854,0.572,760,26,48,74
2352,drPoket,,followers,/home/usnish/twitter_ypcdn/img/2746078496.jpg,2.0712,157,2042,triangle-down,ncdaction.dat,758,2746078496,0.3712,1120,2,18,20
3778,HealthyIdeas_O,,followers,/home/usnish/twitter_ypcdn/img/817774048599867392.jpg,0.0591,28,5207,triangle-down,ncdaction.dat,4734,817774048599867392,0.9092,3581,4,20,24
1038,thesucreblue,,followers,/home/usnish/twitter_ypcdn/img/366207704.jpg,0.6332,24,403,triangle-down,ncdaction.dat,379,366207704,0.9404,1027,35,46,81
2799,tailitho,,followers,/home/usnish/twitter_ypcdn/img/3234364803.jpg,1.0417,5,486,triangle-down,ncdaction.dat,48,3234364803,0.0988,2212,1,4,5
1138,tylos571,,followers,/home/usnish/twitter_ypcdn/img/486507922.jpg,0.0,0,638,triangle-down,ncdaction.dat,107,486507922,0.1677,2737,1,9,10
4128,e_noble_ch,,followers,/home/usnish/twitter_ypcdn/img/2886994606.jpg,0.4972,45,3155,triangle-down,ncdaction.dat,905,2886994606,0.2868,2204,33,82,115
1102,HealthEqualGrp,,followers,/home/usnish/twitter_ypcdn/img/1588514304.jpg,0.297,33,1372,triangle-down,ncdaction.dat,1111,1588514304,0.8098,1760,49,65,114
3282,riziki_t,,followers,/home/usnish/twitter_ypcdn/img/3018539806.jpg,0.1493,2,142,triangle-down,ncdaction.dat,134,3018539806,0.9437,493,9,7,16
3795,P_irakoze,,followers,/home/usnish/twitter_ypcdn/img/4427446637.jpg,0.3521,5,152,triangle-down,ncdaction.dat,142,4427446637,0.9342,1594,9,19,28
2033,surgeryaccess,,followers,/home/usnish/twitter_ypcdn/img/2869411775.png,0.0,0,15,triangle-down,ncdaction.dat,3,2869411775,0.2,0,0,6,6
1361,MSF_southafrica,,followers,/home/usnish/twitter_ypcdn/img/14755379.jpg,0.1691,390,1990,triangle-up,ncdaction.dat,23067,14755379,11.5915,10248,135,60,195
3519,ZachFleerLGHL,,followers,/home/usnish/twitter_ypcdn/img/4885000270.jpg,0.0,0,2793,triangle-down,ncdaction.dat,300,4885000270,0.1074,1497,3,5,8
2892,jbmicel,,followers,/home/usnish/twitter_ypcdn/img/88224620.jpg,0.2134,15,2297,triangle-down,ncdaction.dat,703,88224620,0.3061,1015,0,17,17
694,AlcoholIreland,,followers,/home/usnish/twitter_ypcdn/img/775710199.jpg,0.2481,67,1118,triangle-up,ncdaction.dat,2701,775710199,2.4159,5945,58,38,96
3803,DDaktar,,followers,/home/usnish/twitter_ypcdn/img/831399376182509568.png,0.0,0,183,triangle-down,ncdaction.dat,12,831399376182509568,0.0656,1,1,12,13
1119,millygreen3,,followers,/home/usnish/twitter_ypcdn/img/539787447.jpg,0.0,0,38,triangle-down,ncdaction.dat,16,539787447,0.4211,12,0,4,4
765,Epode_Network,,followers,/home/usnish/twitter_ypcdn/img/544247688.jpg,0.2754,23,565,triangle-up,ncdaction.dat,835,544247688,1.4779,1785,79,49,128
3494,AngelicaTutasiL,,followers,/home/usnish/twitter_ypcdn/img/50853463.jpg,0.1639,6,625,triangle-down,ncdaction.dat,366,50853463,0.5856,3328,4,23,27
537,KylieZhong,,followers,/home/usnish/twitter_ypcdn/img/873072001.jpg,0.2632,2,122,triangle-down,ncdaction.dat,76,873072001,0.623,39,8,12,20
425,PhilipECastle,,followers,/home/usnish/twitter_ypcdn/img/469603576.jpg,0.3333,1,143,triangle-down,ncdaction.dat,30,469603576,0.2098,5,2,15,17
3611,FcoCerveLic,,followers,/home/usnish/twitter_ypcdn/img/799114650952470528.png,0.0,0,138,triangle-down,ncdaction.dat,2,799114650952470528,0.0145,3,0,16,16
3725,vpopper2,,followers,/home/usnish/twitter_ypcdn/img/151157482.jpg,0.146,2,418,triangle-down,ncdaction.dat,137,151157482,0.3278,353,0,7,7
810,machoprogram,,followers,/home/usnish/twitter_ypcdn/img/210292150.jpg,0.08,5,995,triangle-down,ncdaction.dat,625,210292150,0.6281,660,3,7,10
1236,skbhondele,,followers,/home/usnish/twitter_ypcdn/img/2201269658.jpg,0.0,0,58,triangle-down,ncdaction.dat,6,2201269658,0.1034,11,0,10,10
441,brianmtill,,followers,/home/usnish/twitter_ypcdn/img/240808414.jpg,0.0978,70,3469,triangle-up,ncdaction.dat,7154,240808414,2.0623,4609,74,123,197
827,Rashid_Teslor,,followers,/home/usnish/twitter_ypcdn/img/1255279466.jpg,0.0,0,1092,triangle-down,ncdaction.dat,294,1255279466,0.2692,397,0,19,19
4224,jjaimemiranda,,followers,/home/usnish/twitter_ypcdn/img/234226217.jpg,1.2518,265,636,triangle-up,ncdaction.dat,2117,234226217,3.3286,24706,302,85,387
2327,crehealthequity,,followers,/home/usnish/twitter_ypcdn/img/3158349416.png,0.3819,38,218,triangle-up,ncdaction.dat,995,3158349416,4.5642,1698,115,35,150
1407,bradcrammond,,followers,/home/usnish/twitter_ypcdn/img/242282821.jpg,0.1389,1,190,triangle-down,ncdaction.dat,72,242282821,0.3789,305,10,9,19
466,Niveen18,,followers,/home/usnish/twitter_ypcdn/img/528811029.jpg,0.6977,9,144,triangle-down,ncdaction.dat,129,528811029,0.8958,1284,9,18,27
338,joaomarcosfmelo,,followers,/home/usnish/twitter_ypcdn/img/245486438.jpg,0.0,0,1982,triangle-down,ncdaction.dat,434,245486438,0.219,405,0,0,0
3376,kushingazim,,followers,/home/usnish/twitter_ypcdn/img/756126870056435712.jpg,0.2586,3,149,triangle-down,ncdaction.dat,116,756126870056435712,0.7785,61,9,13,22
1290,AmerCancerCEO,,followers,/home/usnish/twitter_ypcdn/img/310308429.jpg,0.2644,154,160,triangle-up,ncdaction.dat,5825,310308429,36.4062,765,133,14,147
2391,axelengel,,followers,/home/usnish/twitter_ypcdn/img/167284047.png,0.1418,2,364,triangle-down,ncdaction.dat,141,167284047,0.3874,468,9,16,25
1240,bricekeltner,,followers,/home/usnish/twitter_ypcdn/img/2157824162.jpg,0.2469,2,269,triangle-down,ncdaction.dat,81,2157824162,0.3011,190,0,1,1
4110,UMCVD,,followers,/home/usnish/twitter_ypcdn/img/745580564959330304.jpg,1.2057,51,2078,triangle-down,ncdaction.dat,423,745580564959330304,0.2036,1194,21,72,93
3451,PCAUganda,,followers,/home/usnish/twitter_ypcdn/img/1563376165.jpg,0.3763,26,901,triangle-down,ncdaction.dat,691,1563376165,0.7669,1184,38,39,77
325,ktulenko,,followers,/home/usnish/twitter_ypcdn/img/54261927.jpg,0.4264,108,1866,triangle-up,ncdaction.dat,2533,54261927,1.3574,3189,295,160,455
3600,nangilraja,,followers,/home/usnish/twitter_ypcdn/img/127907637.jpg,0.6758,64,4965,triangle-down,ncdaction.dat,947,127907637,0.1907,816,0,8,8
3454,EmmaTrainRD,,followers,/home/usnish/twitter_ypcdn/img/1664269760.jpg,0.6747,134,3072,triangle-down,ncdaction.dat,1986,1664269760,0.6465,7186,22,51,73
4133,NutritionMunch,,followers,/home/usnish/twitter_ypcdn/img/2541198558.jpg,0.5956,128,3190,triangle-down,ncdaction.dat,2149,2541198558,0.6737,11395,65,122,187
2632,Jose_manuel1809,,followers,/home/usnish/twitter_ypcdn/img/226399377.jpg,0.0385,4,3813,triangle-down,ncdaction.dat,1039,226399377,0.2725,18338,0,7,7
1388,sayapatri17,,followers,/home/usnish/twitter_ypcdn/img/2313385723.jpg,0.0,0,355,triangle-down,ncdaction.dat,25,2313385723,0.0704,43,2,48,50
2626,richardbrunomd,,followers,/home/usnish/twitter_ypcdn/img/20815628.jpg,0.3346,68,5002,triangle-down,ncdaction.dat,2032,20815628,0.4062,1725,41,95,136
4211,RennieSloan,,followers,/home/usnish/twitter_ypcdn/img/15025318.jpg,0.6008,45,1545,triangle-down,ncdaction.dat,749,15025318,0.4848,2282,116,124,240
204,jagovisual,,followers,/home/usnish/twitter_ypcdn/img/71530969.jpg,0.0298,8,2297,triangle-up,ncdaction.dat,2689,71530969,1.1707,4164,1,2,3
103,Axs2HealthInfo,,followers,/home/usnish/twitter_ypcdn/img/244873670.jpg,0.7042,10,233,triangle-down,ncdaction.dat,142,244873670,0.6094,375,31,61,92
1983,JOHNWOOWD1,,followers,/home/usnish/twitter_ypcdn/img/2829511721.png,0.0,0,811,triangle-down,ncdaction.dat,45,2829511721,0.0555,6,0,0,0
2687,FionaCranPhysio,,followers,/home/usnish/twitter_ypcdn/img/1029506268.jpg,0.5,13,829,triangle-down,ncdaction.dat,260,1029506268,0.3136,872,8,41,49
2716,saiendhra,,followers,/home/usnish/twitter_ypcdn/img/1438036123.jpg,0.2306,35,4339,triangle-down,ncdaction.dat,1518,1438036123,0.3499,1100,68,165,233
1974,AlhajjHaque,,followers,/home/usnish/twitter_ypcdn/img/2849541864.jpg,0.1639,1,382,triangle-down,ncdaction.dat,61,2849541864,0.1597,62,0,18,18
4020,pa247jay,,followers,/home/usnish/twitter_ypcdn/img/2743430429.jpg,0.0,0,2067,triangle-down,ncdaction.dat,242,2743430429,0.1171,332,0,11,11
305,eliasurbaezm,,followers,/home/usnish/twitter_ypcdn/img/110619868.jpg,0.0446,2,2239,triangle-down,ncdaction.dat,448,110619868,0.2001,667,2,28,30
2553,RLIPSS,,followers,/home/usnish/twitter_ypcdn/img/1951832126.png,1.0884,16,258,triangle-down,ncdaction.dat,147,1951832126,0.5698,1259,8,30,38
2751,freermudeb,,followers,/home/usnish/twitter_ypcdn/img/3181378550.jpg,0.566,3,406,triangle-down,ncdaction.dat,53,3181378550,0.1305,2453,1,4,5
3009,design4citizens,,followers,/home/usnish/twitter_ypcdn/img/2678431032.png,0.4437,13,503,triangle-down,ncdaction.dat,293,2678431032,0.5825,139,1,3,4
891,norabuenemann,,followers,/home/usnish/twitter_ypcdn/img/1565023027.jpg,0.0,0,199,triangle-down,ncdaction.dat,48,1565023027,0.2412,154,15,36,51
1525,coco_and_lily,,followers,/home/usnish/twitter_ypcdn/img/2379366901.png,0.0682,3,1481,triangle-down,ncdaction.dat,440,2379366901,0.2971,370,7,17,24
